CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment,Cluster,SegmentLabel
16059,66,6,1459.86,3,5,4,354,12,Champions,0,Low-Value
16061,269,1,-29.95,1,1,1,111,3,At Risk,2,Churned
16062,10,4,1153.62,5,4,4,544,13,Champions,0,Low-Value
16063,260,1,335.32,1,1,2,112,4,At Risk,2,Churned
16065,365,1,372.09,1,1,3,113,5,Potential,2,Churned
16066,17,5,1521.87,5,4,4,544,13,Champions,0,Low-Value
16070,22,2,852.15,4,3,4,434,11,Champions,0,Low-Value
16071,45,1,326.24,3,1,2,312,6,Potential,0,Low-Value
16072,288,1,584.32,1,1,3,113,5,Potential,2,Churned
16073,292,2,94.35,1,3,1,131,5,Potential,2,Churned
16076,3,11,2173.53,5,5,5,555,15,Champions,0,Low-Value
16078,284,1,79.2,1,1,1,111,3,At Risk,2,Churned
16079,17,3,1352,5,4,4,544,13,Champions,0,Low-Value
16080,82,3,176.6,3,4,2,342,9,Champions,0,Low-Value
16081,56,5,2806.9,3,4,5,345,12,Champions,0,Low-Value
16083,101,2,1317.62,3,3,4,334,10,Champions,0,Low-Value
16084,299,1,436.18,1,1,3,113,5,Potential,2,Churned
16085,23,5,981.51,4,4,4,444,12,Champions,0,Low-Value
16086,59,6,1119.31,3,5,4,354,12,Champions,0,Low-Value
16091,155,2,315.06,2,3,2,232,7,Loyal,2,Churned
16092,99,5,779.36,3,4,3,343,10,Champions,0,Low-Value
16093,107,1,17,2,1,1,211,4,At Risk,0,Low-Value
16094,12,6,1041.83,5,5,4,554,14,Champions,0,Low-Value
16096,264,1,320.62,1,1,2,112,4,At Risk,2,Churned
16097,240,1,185.05,1,1,2,112,4,At Risk,2,Churned
16098,88,7,2005.63,3,5,5,355,13,Champions,0,Low-Value
16099,50,3,731.9,3,4,3,343,10,Champions,0,Low-Value
16101,9,3,1245.96,5,4,4,544,13,Champions,0,Low-Value
16102,42,3,1842.14,4,4,4,444,12,Champions,0,Low-Value
16103,7,6,1429.64,5,5,4,554,14,Champions,0,Low-Value
16104,62,1,302.36,3,1,2,312,6,Potential,0,Low-Value
16105,249,1,336.96,1,1,2,112,4,At Risk,2,Churned
16106,66,1,108.38,3,1,2,312,6,Potential,0,Low-Value
16107,18,7,3204.16,4,5,5,455,14,Champions,0,Low-Value
16108,85,2,816.1,3,3,4,334,10,Champions,0,Low-Value
16109,219,2,611.88,2,3,3,233,8,Loyal,2,Churned
16110,45,3,1337.48,3,4,4,344,11,Champions,0,Low-Value
16112,143,4,195.74,2,4,2,242,8,Loyal,0,Low-Value
16113,183,1,161.38,2,1,2,212,5,Potential,2,Churned
16114,171,1,135.75,2,1,2,212,5,Potential,2,Churned
16115,10,8,1667.97,5,5,4,554,14,Champions,0,Low-Value
16116,206,2,592.88,2,3,3,233,8,Loyal,2,Churned
16117,190,1,232.21,2,1,2,212,5,Potential,2,Churned
16119,8,2,423.36,5,3,3,533,11,Champions,0,Low-Value
16120,59,5,1294.14,3,4,4,344,11,Champions,0,Low-Value
16121,57,2,867.11,3,3,4,334,10,Champions,0,Low-Value
16122,73,4,684.42,3,4,3,343,10,Champions,0,Low-Value
16123,52,1,307.78,3,1,2,312,6,Potential,0,Low-Value
16124,316,2,187.15,1,3,2,132,6,Potential,2,Churned
16125,367,1,289.35,1,1,2,112,4,At Risk,2,Churned
16126,29,4,6287.77,4,4,5,445,13,Champions,0,Low-Value
16127,39,1,656.25,4,1,3,413,8,Loyal,0,Low-Value
16128,18,5,1880.22,4,4,4,444,12,Champions,0,Low-Value
16131,52,6,3506.54,3,5,5,355,13,Champions,0,Low-Value
16133,4,46,14305.66,5,5,5,555,15,Champions,3,Promising
16134,22,3,603.69,4,4,3,443,11,Champions,0,Low-Value
16135,263,1,517.55,1,1,3,113,5,Potential,2,Churned
16136,60,3,709.38,3,4,3,343,10,Champions,0,Low-Value
16138,368,1,-7.95,1,1,1,111,3,At Risk,2,Churned
16139,19,3,635.41,4,4,3,443,11,Champions,0,Low-Value
16140,53,4,703.77,3,4,3,343,10,Champions,0,Low-Value
16141,88,1,620.4,3,1,3,313,7,Loyal,0,Low-Value
16142,250,1,535.34,1,1,3,113,5,Potential,2,Churned
16143,3,7,2419.84,5,5,5,555,15,Champions,0,Low-Value
16144,247,1,175.2,1,1,2,112,4,At Risk,2,Churned
16145,9,18,3741.98,5,5,5,555,15,Champions,3,Promising
16146,157,3,734.13,2,4,3,243,9,Champions,2,Churned
16147,134,1,375,2,1,3,213,6,Potential,0,Low-Value
16148,296,1,76.32,1,1,1,111,3,At Risk,2,Churned
16149,5,2,280.52,5,3,2,532,10,Champions,0,Low-Value
16150,39,10,1906.07,4,5,4,454,13,Champions,0,Low-Value
16152,269,1,1829.04,1,1,4,114,6,Potential,2,Churned
16153,50,5,1824.23,3,4,4,344,11,Champions,0,Low-Value
16156,9,13,3024.62,5,5,5,555,15,Champions,0,Low-Value
16157,16,4,644.24,5,4,3,543,12,Champions,0,Low-Value
16159,282,1,348.2,1,1,3,113,5,Potential,2,Churned
16160,64,4,1009.45,3,4,4,344,11,Champions,0,Low-Value
16161,2,26,5352.97,5,5,5,555,15,Champions,3,Promising
16162,252,1,37.4,1,1,1,111,3,At Risk,2,Churned
16163,225,3,441.6,1,4,3,143,8,Loyal,2,Churned
16164,17,4,802.53,5,4,4,544,13,Champions,0,Low-Value
16168,11,28,3770.6,5,5,5,555,15,Champions,3,Promising
16169,8,4,1822.97,5,4,4,544,13,Champions,0,Low-Value
16170,51,7,1880.42,3,5,4,354,12,Champions,0,Low-Value
16171,59,1,73.2,3,1,1,311,5,Potential,0,Low-Value
16172,95,5,1140.21,3,4,4,344,11,Champions,0,Low-Value
16173,16,7,1406.57,5,5,4,554,14,Champions,0,Low-Value
16174,126,3,1009.55,2,4,4,244,10,Champions,0,Low-Value
16175,94,4,1037.59,3,4,4,344,11,Champions,0,Low-Value
16177,50,1,331.95,3,1,2,312,6,Potential,0,Low-Value
16178,138,1,197.9,2,1,2,212,5,Potential,0,Low-Value
16179,61,1,215.83,3,1,2,312,6,Potential,0,Low-Value
16180,100,10,10217.48,3,5,5,355,13,Champions,0,Low-Value
16181,73,1,305.54,3,1,2,312,6,Potential,0,Low-Value
16182,72,4,6617.65,3,4,5,345,12,Champions,0,Low-Value
16183,67,1,338.71,3,1,2,312,6,Potential,0,Low-Value
16184,64,7,1155.54,3,5,4,354,12,Champions,0,Low-Value
16185,17,2,529.41,5,3,3,533,11,Champions,0,Low-Value
16186,23,13,3991.94,4,5,5,455,14,Champions,0,Low-Value
16187,32,17,6841.24,4,5,5,455,14,Champions,3,Promising
16188,45,4,981.86,3,4,4,344,11,Champions,0,Low-Value
16189,16,2,215.48,5,3,2,532,10,Champions,0,Low-Value
16190,40,1,215.08,4,1,2,412,7,Loyal,0,Low-Value
16191,3,25,4913.32,5,5,5,555,15,Champions,3,Promising
16193,237,1,314.45,1,1,2,112,4,At Risk,2,Churned
16198,75,1,400.681,3,1,3,313,7,Loyal,0,Low-Value
16200,4,2,1080.62,5,3,4,534,12,Champions,0,Low-Value
16201,3,5,1821.52,5,4,4,544,13,Champions,0,Low-Value
16202,361,1,365.27,1,1,3,113,5,Potential,2,Churned
16203,59,5,589.15,3,4,3,343,10,Champions,0,Low-Value
16204,23,1,405.71,4,1,3,413,8,Loyal,0,Low-Value
16205,31,4,761.38,4,4,3,443,11,Champions,0,Low-Value
16206,55,4,537.06,3,4,3,343,10,Champions,0,Low-Value
16207,25,1,394.38,4,1,3,413,8,Loyal,0,Low-Value
16208,45,2,664.26,3,3,3,333,9,Champions,0,Low-Value
16209,89,5,2262.62,3,4,5,345,12,Champions,0,Low-Value
16210,2,18,21086.3,5,5,5,555,15,Champions,3,Promising
16211,81,2,542.77,3,3,3,333,9,Champions,0,Low-Value
16212,19,3,681.19,4,4,3,443,11,Champions,0,Low-Value
16213,79,1,159,3,1,2,312,6,Potential,0,Low-Value
16214,171,3,1062.75,2,4,4,244,10,Champions,2,Churned
16215,81,1,242.35,3,1,2,312,6,Potential,0,Low-Value
16216,267,1,914.93,1,1,4,114,6,Potential,2,Churned
16217,235,4,259.39,1,4,2,142,7,Loyal,2,Churned
16218,30,8,3054.87,4,5,5,455,14,Champions,0,Low-Value
16221,37,3,864.86,4,4,4,444,12,Champions,0,Low-Value
16222,318,1,846.72,1,1,4,114,6,Potential,2,Churned
16224,57,4,1295.3,3,4,4,344,11,Champions,0,Low-Value
16225,45,5,1096.32,3,4,4,344,11,Champions,0,Low-Value
16226,203,3,255.12,2,4,2,242,8,Loyal,2,Churned
16227,219,2,308.32,2,3,2,232,7,Loyal,2,Churned
16229,87,2,1010.6,3,3,4,334,10,Champions,0,Low-Value
16230,190,2,542.03,2,3,3,233,8,Loyal,2,Churned
16232,33,5,983.23,4,4,4,444,12,Champions,0,Low-Value
16233,71,5,422.13,3,4,3,343,10,Champions,0,Low-Value
16235,41,6,858.41,4,5,4,454,13,Champions,0,Low-Value
16236,78,1,432.2,3,1,3,313,7,Loyal,0,Low-Value
16239,57,3,372.9,3,4,3,343,10,Champions,0,Low-Value
16240,8,5,3693.81,5,4,5,545,14,Champions,0,Low-Value
16241,10,13,2607.87,5,5,5,555,15,Champions,0,Low-Value
16242,8,8,3598.26,5,5,5,555,15,Champions,0,Low-Value
16243,34,2,409.1,4,3,3,433,10,Champions,0,Low-Value
16244,212,2,1522.75,2,3,4,234,9,Champions,2,Churned
16245,24,5,1352.36,4,4,4,444,12,Champions,0,Low-Value
16247,170,1,114.56,2,1,2,212,5,Potential,2,Churned
16248,62,1,152.94,3,1,2,312,6,Potential,0,Low-Value
16249,53,5,1800.07,3,4,4,344,11,Champions,0,Low-Value
16250,261,2,389.44,1,3,3,133,7,Loyal,2,Churned
16252,366,1,-295.09,1,1,1,111,3,At Risk,2,Churned
16253,32,3,3665.62,4,4,5,445,13,Champions,0,Low-Value
16255,17,10,2609.3,5,5,5,555,15,Champions,0,Low-Value
16256,258,2,732.63,1,3,3,133,7,Loyal,2,Churned
16257,177,1,46.95,2,1,1,211,4,At Risk,2,Churned
16258,45,5,5203.51,3,4,5,345,12,Champions,0,Low-Value
16260,51,1,1035.45,3,1,4,314,8,Loyal,0,Low-Value
16261,17,4,746.83,5,4,3,543,12,Champions,0,Low-Value
16262,361,1,-31.65,1,1,1,111,3,At Risk,2,Churned
16265,9,11,5423.15,5,5,5,555,15,Champions,0,Low-Value
16266,74,7,861.89,3,5,4,354,12,Champions,0,Low-Value
16268,71,2,667.65,3,3,3,333,9,Champions,0,Low-Value
16270,353,1,1141.24,1,1,4,114,6,Potential,2,Churned
16271,3,6,1423.29,5,5,4,554,14,Champions,0,Low-Value
16272,117,1,411.7,2,1,3,213,6,Potential,0,Low-Value
16274,373,1,357.95,1,1,3,113,5,Potential,2,Churned
16275,197,1,559.87,2,1,3,213,6,Potential,2,Churned
16276,177,1,810.6,2,1,4,214,7,Loyal,2,Churned
16278,23,3,537.83,4,4,3,443,11,Champions,0,Low-Value
16279,21,4,1496.68,4,4,4,444,12,Champions,0,Low-Value
16281,72,1,2062.06,3,1,5,315,9,Champions,0,Low-Value
16282,340,1,168.3,1,1,2,112,4,At Risk,2,Churned
16283,6,7,1531.51,5,5,4,554,14,Champions,0,Low-Value
16284,31,2,823.97,4,3,4,434,11,Champions,0,Low-Value
16287,170,1,142.5,2,1,2,212,5,Potential,2,Churned
16292,117,2,280.9,2,3,2,232,7,Loyal,0,Low-Value
16293,9,12,2236.74,5,5,5,555,15,Champions,0,Low-Value
16295,10,4,1328.55,5,4,4,544,13,Champions,0,Low-Value
16297,213,4,275.4,2,4,2,242,8,Loyal,2,Churned
16298,23,3,598.2,4,4,3,443,11,Champions,0,Low-Value
16302,108,2,212.82,2,3,2,232,7,Loyal,0,Low-Value
16303,26,4,5305.83,4,4,5,445,13,Champions,0,Low-Value
16305,139,1,361.22,2,1,3,213,6,Potential,0,Low-Value
16306,214,9,602.27,2,5,3,253,10,Champions,2,Churned
16308,38,4,2560,4,4,5,445,13,Champions,0,Low-Value
16309,92,3,686.67,3,4,3,343,10,Champions,0,Low-Value
16311,18,2,616.26,4,3,3,433,10,Champions,0,Low-Value
16313,3,2,274.15,5,3,2,532,10,Champions,0,Low-Value
16315,331,1,226.37,1,1,2,112,4,At Risk,2,Churned
16316,64,12,2755.56,3,5,5,355,13,Champions,0,Low-Value
16317,120,3,1341.65,2,4,4,244,10,Champions,0,Low-Value
16318,35,1,328.15,4,1,2,412,7,Loyal,0,Low-Value
16319,218,1,404.4,2,1,3,213,6,Potential,2,Churned
16320,172,2,1038.46,2,3,4,234,9,Champions,2,Churned
16321,72,7,230.7,3,5,2,352,10,Champions,0,Low-Value
16322,1,2,326.75,5,3,2,532,10,Champions,0,Low-Value
16323,196,1,207.5,2,1,2,212,5,Potential,2,Churned
16324,128,3,428.68,2,4,3,243,9,Champions,0,Low-Value
16325,44,5,510.54,4,4,3,443,11,Champions,0,Low-Value
16326,6,15,3085.96,5,5,5,555,15,Champions,0,Low-Value
16327,14,6,3844.22,5,5,5,555,15,Champions,0,Low-Value
16330,18,4,242.21,4,4,2,442,10,Champions,0,Low-Value
16332,28,8,1583.2,4,5,4,454,13,Champions,0,Low-Value
16333,8,22,26626.8,5,5,5,555,15,Champions,3,Promising
16337,37,1,151.05,4,1,2,412,7,Loyal,0,Low-Value
16338,157,1,214.8,2,1,2,212,5,Potential,2,Churned
16339,284,1,109.95,1,1,2,112,4,At Risk,2,Churned
16340,107,1,549.07,2,1,3,213,6,Potential,0,Low-Value
16341,25,6,1959.38,4,5,5,455,14,Champions,0,Low-Value
16342,75,4,322.41,3,4,2,342,9,Champions,0,Low-Value
16343,16,2,370.48,5,3,3,533,11,Champions,0,Low-Value
16344,158,1,101.1,2,1,1,211,4,At Risk,2,Churned
16345,44,1,575.41,4,1,3,413,8,Loyal,0,Low-Value
16347,11,2,887.65,5,3,4,534,12,Champions,0,Low-Value
16348,32,7,1469.45,4,5,4,454,13,Champions,0,Low-Value
16349,291,1,53.5,1,1,1,111,3,At Risk,2,Churned
16350,21,5,1100.47,4,4,4,444,12,Champions,0,Low-Value
16351,333,1,153.9,1,1,2,112,4,At Risk,2,Churned
16352,18,2,494.44,4,3,3,433,10,Champions,0,Low-Value
16353,4,23,6675.71,5,5,5,555,15,Champions,3,Promising
16354,63,2,395.8,3,3,3,333,9,Champions,0,Low-Value
16356,198,4,210.32,2,4,2,242,8,Loyal,2,Churned
16357,33,3,658.88,4,4,3,443,11,Champions,0,Low-Value
16358,1,5,2024.95,5,4,5,545,14,Champions,0,Low-Value
16359,7,12,1460.37,5,5,4,554,14,Champions,0,Low-Value
16360,5,8,3411.69,5,5,5,555,15,Champions,0,Low-Value
16361,10,4,896.66,5,4,4,544,13,Champions,0,Low-Value
16362,32,9,652.07,4,5,3,453,12,Champions,0,Low-Value
16363,53,1,109.36,3,1,2,312,6,Potential,0,Low-Value
16364,12,2,707.04,5,3,3,533,11,Champions,0,Low-Value
16365,18,9,1540.42,4,5,4,454,13,Champions,0,Low-Value
16366,19,1,327.3,4,1,2,412,7,Loyal,0,Low-Value
16367,37,2,804.49,4,3,4,434,11,Champions,0,Low-Value
16368,2,2,497.43,5,3,3,533,11,Champions,0,Low-Value
16369,18,3,1553.66,4,4,4,444,12,Champions,0,Low-Value
16370,82,4,1320.56,3,4,4,344,11,Champions,0,Low-Value
16372,33,2,367.93,4,3,3,433,10,Champions,0,Low-Value
16374,66,2,473.03,3,3,3,333,9,Champions,0,Low-Value
16376,9,3,977.52,5,4,4,544,13,Champions,0,Low-Value
16377,267,1,676.2,1,1,3,113,5,Potential,2,Churned
16378,247,3,362.95,1,4,3,143,8,Loyal,2,Churned
16379,4,5,2131.9,5,4,5,545,14,Champions,0,Low-Value
16380,61,1,1780.59,3,1,4,314,8,Loyal,0,Low-Value
16383,75,2,668.36,3,3,3,333,9,Champions,0,Low-Value
16384,90,2,584.5,3,3,3,333,9,Champions,0,Low-Value
16385,60,3,555.89,3,4,3,343,10,Champions,0,Low-Value
16386,29,2,317.2,4,3,2,432,9,Champions,0,Low-Value
16387,323,1,94.36,1,1,1,111,3,At Risk,2,Churned
16389,53,5,1362.27,3,4,4,344,11,Champions,0,Low-Value
16392,270,1,221.19,1,1,2,112,4,At Risk,2,Churned
16393,2,20,2941.05,5,5,5,555,15,Champions,3,Promising
16394,50,9,1412.06,3,5,4,354,12,Champions,0,Low-Value
16395,61,5,1486.9,3,4,4,344,11,Champions,0,Low-Value
16398,145,4,1631.15,2,4,4,244,10,Champions,0,Low-Value
16399,19,2,408.57,4,3,3,433,10,Champions,0,Low-Value
16400,95,1,303.93,3,1,2,312,6,Potential,0,Low-Value
16401,1,20,4061.24,5,5,5,555,15,Champions,3,Promising
16402,265,2,299.6,1,3,2,132,6,Potential,2,Churned
16403,302,2,161.05,1,3,2,132,6,Potential,2,Churned
16404,70,1,443.05,3,1,3,313,7,Loyal,0,Low-Value
16405,302,2,167.25,1,3,2,132,6,Potential,2,Churned
16406,19,1,163.07,4,1,2,412,7,Loyal,0,Low-Value
16407,13,10,2126.93,5,5,5,555,15,Champions,0,Low-Value
16409,36,5,2028.88,4,4,5,445,13,Champions,0,Low-Value
16411,19,2,214.65,4,3,2,432,9,Champions,0,Low-Value
16412,54,1,151.83,3,1,2,312,6,Potential,0,Low-Value
16413,57,1,262.2,3,1,2,312,6,Potential,0,Low-Value
16414,22,2,126.25,4,3,2,432,9,Champions,0,Low-Value
16415,44,1,210.35,4,1,2,412,7,Loyal,0,Low-Value
16416,27,4,1026.99,4,4,4,444,12,Champions,0,Low-Value
16418,45,3,675.27,3,4,3,343,10,Champions,0,Low-Value
16419,113,7,959.48,2,5,4,254,11,Champions,0,Low-Value
16422,17,75,33805.69,5,5,5,555,15,Champions,3,Promising
16423,25,1,346.12,4,1,3,413,8,Loyal,0,Low-Value
16424,191,2,82.56,2,3,1,231,6,Potential,2,Churned
16425,302,1,302.7,1,1,2,112,4,At Risk,2,Churned
16426,2,10,1908.25,5,5,4,554,14,Champions,0,Low-Value
16427,263,2,241.06,1,3,2,132,6,Potential,2,Churned
16428,81,1,-2.95,3,1,1,311,5,Potential,0,Low-Value
16429,106,1,284.55,2,1,2,212,5,Potential,0,Low-Value
16430,57,1,300.85,3,1,2,312,6,Potential,0,Low-Value
16431,213,3,642.81,2,4,3,243,9,Champions,2,Churned
16432,64,1,287.4,3,1,2,312,6,Potential,0,Low-Value
16433,28,1,184.26,4,1,2,412,7,Loyal,0,Low-Value
16434,29,7,1522.25,4,5,4,454,13,Champions,0,Low-Value
16438,6,5,798.35,5,4,4,544,13,Champions,0,Low-Value
16440,8,5,3640.67,5,4,5,545,14,Champions,0,Low-Value
16441,67,2,381.2,3,3,3,333,9,Champions,0,Low-Value
16442,2,3,616.79,5,4,3,543,12,Champions,0,Low-Value
16444,46,5,638.77,3,4,3,343,10,Champions,0,Low-Value
16445,34,1,230.51,4,1,2,412,7,Loyal,0,Low-Value
16446,1,3,2.9,5,4,1,541,10,Champions,0,Low-Value
16447,136,1,259.01,2,1,2,212,5,Potential,0,Low-Value
16448,198,1,188.89,2,1,2,212,5,Potential,2,Churned
16449,191,3,674.69,2,4,3,243,9,Champions,2,Churned
16450,150,1,311.92,2,1,2,212,5,Potential,2,Churned
16451,88,1,266.97,3,1,2,312,6,Potential,0,Low-Value
16454,45,3,-8.15,3,4,1,341,8,Loyal,0,Low-Value
16455,64,7,1841.18,3,5,4,354,12,Champions,0,Low-Value
16456,99,5,2158.37,3,4,5,345,12,Champions,0,Low-Value
16457,218,1,208.36,2,1,2,212,5,Potential,2,Churned
16458,3,18,3482.74,5,5,5,555,15,Champions,3,Promising
16460,28,3,814.72,4,4,4,444,12,Champions,0,Low-Value
16461,178,1,151.42,2,1,2,212,5,Potential,2,Churned
16462,64,4,102,3,4,2,342,9,Champions,0,Low-Value
16463,21,7,1383.7,4,5,4,454,13,Champions,0,Low-Value
16464,20,3,1314.68,4,4,4,444,12,Champions,0,Low-Value
16466,34,7,1603.46,4,5,4,454,13,Champions,0,Low-Value
16468,74,1,74.9,3,1,1,311,5,Potential,0,Low-Value
16469,24,4,650.43,4,4,3,443,11,Champions,0,Low-Value
16470,52,5,757.44,3,4,3,343,10,Champions,0,Low-Value
16471,275,1,223.95,1,1,2,112,4,At Risk,2,Churned
16473,165,4,314.86,2,4,2,242,8,Loyal,2,Churned
16474,7,11,1811.47,5,5,4,554,14,Champions,0,Low-Value
16475,88,4,544.3,3,4,3,343,10,Champions,0,Low-Value
16477,64,7,2494.46,3,5,5,355,13,Champions,0,Low-Value
16478,25,3,331,4,4,2,442,10,Champions,0,Low-Value
16479,10,2,300.83,5,3,2,532,10,Champions,0,Low-Value
16480,76,1,769.29,3,1,3,313,7,Loyal,0,Low-Value
16482,16,1,220.62,5,1,2,512,8,Loyal,0,Low-Value
16483,192,1,139.35,2,1,2,212,5,Potential,2,Churned
16484,174,3,379.4,2,4,3,243,9,Champions,2,Churned
16485,77,1,363.65,3,1,3,313,7,Loyal,0,Low-Value
16488,33,4,492.2,4,4,3,443,11,Champions,0,Low-Value
16491,47,1,731.5,3,1,3,313,7,Loyal,0,Low-Value
16493,73,6,1329.66,3,5,4,354,12,Champions,0,Low-Value
16494,297,1,826.53,1,1,4,114,6,Potential,2,Churned
16495,3,3,684.41,5,4,3,543,12,Champions,0,Low-Value
16496,9,4,1562.22,5,4,4,544,13,Champions,0,Low-Value
16497,50,6,2965.69,3,5,5,355,13,Champions,0,Low-Value
16498,161,3,86.12,2,4,1,241,7,Loyal,2,Churned
16499,360,5,319.1,1,4,2,142,7,Loyal,2,Churned
16500,5,6,400.86,5,5,3,553,13,Champions,0,Low-Value
16503,107,5,1421.43,2,4,4,244,10,Champions,0,Low-Value
16504,25,1,484.38,4,1,3,413,8,Loyal,0,Low-Value
16505,32,1,777.6,4,1,3,413,8,Loyal,0,Low-Value
16506,20,2,90.3,4,3,1,431,8,Loyal,0,Low-Value
16509,297,1,363.7,1,1,3,113,5,Potential,2,Churned
16510,372,1,248.1,1,1,2,112,4,At Risk,2,Churned
16511,22,3,950.26,4,4,4,444,12,Champions,0,Low-Value
16513,5,4,874.59,5,4,4,544,13,Champions,0,Low-Value
16515,52,5,1627.13,3,4,4,344,11,Champions,0,Low-Value
16516,30,1,101.7,4,1,2,412,7,Loyal,0,Low-Value
16517,277,1,162.7,1,1,2,112,4,At Risk,2,Churned
16518,61,3,480.92,3,4,3,343,10,Champions,0,Low-Value
16519,25,2,215.08,4,3,2,432,9,Champions,0,Low-Value
16520,186,4,1036.62,2,4,4,244,10,Champions,2,Churned
16523,2,28,9295.67,5,5,5,555,15,Champions,3,Promising
16525,2,29,11895.57,5,5,5,555,15,Champions,3,Promising
16526,172,1,290.36,2,1,2,212,5,Potential,2,Churned
16527,81,1,228.06,3,1,2,312,6,Potential,0,Low-Value
16528,4,1,244.41,5,1,2,512,8,Loyal,0,Low-Value
16529,190,1,455.25,2,1,3,213,6,Potential,2,Churned
16531,22,7,1244.59,4,5,4,454,13,Champions,0,Low-Value
16532,18,3,6748.8,4,4,5,445,13,Champions,0,Low-Value
16533,19,5,1026.94,4,4,4,444,12,Champions,0,Low-Value
16535,5,1,593.75,5,1,3,513,9,Champions,0,Low-Value
16536,107,2,539.02,2,3,3,233,8,Loyal,0,Low-Value
16539,3,4,1388.81,5,4,4,544,13,Champions,0,Low-Value
16542,54,1,119.62,3,1,2,312,6,Potential,0,Low-Value
16545,165,1,339.3,2,1,2,212,5,Potential,2,Churned
16546,291,3,-95.93,1,4,1,141,6,Potential,2,Churned
16549,10,10,4154.64,5,5,5,555,15,Champions,0,Low-Value
16550,109,9,2266.25,2,5,5,255,12,Champions,0,Low-Value
16551,96,3,922.12,3,4,4,344,11,Champions,0,Low-Value
16552,243,2,379.73,1,3,3,133,7,Loyal,2,Churned
16553,163,14,5664.57,2,5,5,255,12,Champions,0,Low-Value
16554,3,7,641.55,5,5,3,553,13,Champions,0,Low-Value
16555,35,2,285.89,4,3,2,432,9,Champions,0,Low-Value
16556,67,7,3313.79,3,5,5,355,13,Champions,0,Low-Value
16557,24,2,281.85,4,3,2,432,9,Champions,0,Low-Value
16558,1,24,8257.04,5,5,5,555,15,Champions,3,Promising
16560,21,3,816.51,4,4,4,444,12,Champions,0,Low-Value
16561,6,2,511.12,5,3,3,533,11,Champions,0,Low-Value
16563,54,1,1077.74,3,1,4,314,8,Loyal,0,Low-Value
16565,364,1,173.7,1,1,2,112,4,At Risk,2,Churned
16566,15,6,614.01,5,5,3,553,13,Champions,0,Low-Value
16567,194,2,865.6,2,3,4,234,9,Champions,2,Churned
16569,3,1,124.2,5,1,2,512,8,Loyal,0,Low-Value
16570,9,15,3622.95,5,5,5,555,15,Champions,0,Low-Value
16571,3,5,1285.22,5,4,4,544,13,Champions,0,Low-Value
16572,127,4,999.7,2,4,4,244,10,Champions,0,Low-Value
16573,74,4,648.41,3,4,3,343,10,Champions,0,Low-Value
16574,71,1,451.44,3,1,3,313,7,Loyal,0,Low-Value
16579,365,1,-30.6,1,1,1,111,3,At Risk,2,Churned
16581,155,2,70.44,2,3,1,231,6,Potential,2,Churned
16582,113,1,313.62,2,1,2,212,5,Potential,0,Low-Value
16583,374,1,233.45,1,1,2,112,4,At Risk,2,Churned
16584,80,3,908.03,3,4,4,344,11,Champions,0,Low-Value
16586,249,1,463.95,1,1,3,113,5,Potential,2,Churned
16587,232,1,225.15,1,1,2,112,4,At Risk,2,Churned
16589,71,3,459.24,3,4,3,343,10,Champions,0,Low-Value
16591,69,1,213.5,3,1,2,312,6,Potential,0,Low-Value
16592,4,19,4073.28,5,5,5,555,15,Champions,3,Promising
16593,51,3,330.03,3,4,2,342,9,Champions,0,Low-Value
16594,75,1,181.09,3,1,2,312,6,Potential,0,Low-Value
16595,61,1,360.16,3,1,3,313,7,Loyal,0,Low-Value
16596,16,2,250.15,5,3,2,532,10,Champions,0,Low-Value
16597,4,1,90.04,5,1,1,511,7,Loyal,0,Low-Value
16598,277,2,140.7,1,3,2,132,6,Potential,2,Churned
16600,4,6,813.52,5,5,4,554,14,Champions,0,Low-Value
16601,41,1,244.8,4,1,2,412,7,Loyal,0,Low-Value
16602,31,2,494.73,4,3,3,433,10,Champions,0,Low-Value
16603,75,2,482.47,3,3,3,333,9,Champions,0,Low-Value
16607,18,16,3038.67,4,5,5,455,14,Champions,0,Low-Value
16609,15,9,5450.96,5,5,5,555,15,Champions,0,Low-Value
16610,219,1,75.66,2,1,1,211,4,At Risk,2,Churned
16611,186,2,120.99,2,3,2,232,7,Loyal,2,Churned
16612,33,4,1187.66,4,4,4,444,12,Champions,0,Low-Value
16613,70,1,618.59,3,1,3,313,7,Loyal,0,Low-Value
16614,183,1,506.19,2,1,3,213,6,Potential,2,Churned
16616,15,2,500.42,5,3,3,533,11,Champions,0,Low-Value
16617,236,1,151.85,1,1,2,112,4,At Risk,2,Churned
16618,31,6,2630.64,4,5,5,455,14,Champions,0,Low-Value
16619,254,2,204.41,1,3,2,132,6,Potential,2,Churned
16620,4,2,178.96,5,3,2,532,10,Champions,0,Low-Value
16621,52,4,813.48,3,4,4,344,11,Champions,0,Low-Value
16623,246,1,129.45,1,1,2,112,4,At Risk,2,Churned
16624,81,2,810.57,3,3,4,334,10,Champions,0,Low-Value
16625,275,1,333.08,1,1,2,112,4,At Risk,2,Churned
16626,1,20,4379.65,5,5,5,555,15,Champions,3,Promising
16627,79,1,322.8,3,1,2,312,6,Potential,0,Low-Value
16628,30,6,2183.04,4,5,5,455,14,Champions,0,Low-Value
16629,74,2,417.73,3,3,3,333,9,Champions,0,Low-Value
16633,17,7,2878.15,5,5,5,555,15,Champions,0,Low-Value
